Mutta Douglas A. McIntyre 24/7 Wall St. -sivustolta on täysin eri linjoilla .	Douglas A. McIntyre
Apple alkoi jakaa iOS 8.1.3 -käyttöjärjestelmää mobiililaitteisiinsa kuten iPhoneihin ja iPadeihin .	NONE
Jatkotutkimuksissa selvisi , että PFPE-lyhenteellä tunnettu polymeeri poikkeaa useimmista muista siinä , että litiumsuola sulaa siihen ja se kuljettaa litiumioneja .	NONE
Toimenpide on silti kaukana hyödyttömästä amerikkalaisen yksityisyysaktivisti Jeff Chesterin mukaan .	Jeff Chesterin
Ryan Seacrestin Typo julkaisi uuden näppäimistön ja sai entisen älypuhelinmahdin jälleen peräänsä , Hollywood Reporter kertoi .	Ryan Seacrestin
He eivät kertoneet , mistä ohjelmasta on kysymys , mutta tällä tavalla Snowden pystyi automatisoimaan aineiston lataamisen .	Snowden
Palvelun teknisen toteuttajan Solitan mukaan kyseiseen lisenssiin päädyttiin myös , koska se on hyvin yleisesti käytetty ja tunnettu .	NONE
Muokkaus : iPhonen Suomeen tulon ajankohta korjattu .	NONE
Eikä puhelin joutunut murretuksi , vaan toimittaja aloitti itse haitallisen Android-sovelluksen lataamisen puhelimeensa , Graham oikoo .	Graham
Niissä on liitetiedosto , josta Windows-tietokoneeseen tarttuu Dalexis-niminen haittaohjelma .	NONE
Pilotteina toimivat yrityksen perustajat Bertrand Piccard ja Andre Borschber .	Bertrand Piccard, Andre Borschber
Hyökkäyksestä kärsi myös Microsoftin Xbox Live .	NONE
Nimimerkkiä dragon käyttävä Lizard Squadiin jäsen kertoi Daily Dotille , että Sonyn PlayStation Networkia ja Microsoftin Xbox Livea vastaan tehdyt hyökkäykset olivat vain massiivinen Lizard Stresser -palvelun markkinointikampanja .	dragon
Ei ole tiedossa , aikooko Microsoft korjata sen osana tammikuun paikkauksia , vai myöhemmin .	NONE
Puheluista tallennetaan metatietoja , joiden suojaaminen saattaa olla vaikeaa .	NONE
Mingin mukaan Apple julkistaa useita eri hintaisia iWatch-laitteita , ja kalleimmat saattavat maksaa jopa yli 1000 dollaria .	Mingin
Asiasta uutisoi muun muassa Reuters .	NONE
– Tiedämme , että yhä useammin ihmisillä on useita laitteita , mutta he todella haluavat vain yhden paikan , jonne tallentaa kaikkein tärkeimmät jutut , Gavin sanoi ja esitti , että OneDrive olisi tuo yksi paikka .	Gavin
Vantagesta tulee mieleen Aston Martin , mistä on taas suora mielleyhtymä James Bondiin .	James Bondiin
Forss painotta kuitenkin , ettei viestejä saa lukea rutiininomaisesti .	Forss
"Twitter-viesteissä "" Ryan "" väitettiin otetun kiinni , mitä hyöstettiin syytöksellä siitä , että että hän saa elellä valtion kustannuksella samalla kun hän rikastuu Lizard Stresserin tuomilla voitoilla ."	""" Ryan """
Apple keksi käyttöä onnettomalle safiiritehtaalleen	NONE
EU:ssa keskimääräinen matkapuheluiden yhdysliikennemaksu oli viime heinäkuisten tietojen mukaan 1,46 senttiä minuutissa .	NONE
Mutta ymmärrämme , että sisällön rajoittaminen on turhauttavaa käyttäjillemme , Evers vastaa .	Evers
Mäenpää kertoo , että niiden tavoitteena on uusien toimintamallien löytäminen ja organisaation kansainvälistäminen .	Mäenpää
9. LEGO Movie : The Videogame ( Warner )	NONE
Elop sanoi Microsoftin myös työstävän parhaillaan yhtenäistä bändiä , jonka alle tuotteet sopivat .	Elop
Julien mukaan hän joutui tekemään töitä joulukuun 6. päivästä tammikuun 16. päivään ja puhumaan ainakin 20 eri henkilön kanssa saadakseen nimensä oikaistua .	Julien
Olisimme voineet käyttää sitä hyväksi ikuisesti valtavaan määrään kohteita , Ledgett jatkoi lehdelle .	Ledgett
Esineiden internet hyökkää !	NONE
Nokian julkistuksista spekuloi samoilla linjoilla muun muassa Pocket-lint .	NONE
Ethical Spectrum julkaisi Twitterissä myös Supercellin sisäverkosta otetun kuvan , jossa esitellään firman työntekijöitä naamoineen .	Ethical Spectrum
Apple julkaisee syksyllä uuden Macbook Air -mallin sekä kaksi nykyistä suurempaa iPhone 6 -puhelinta , arvioi analyytikko Ming Chi Kuo KGI Securities -sijoitusyhtiöstä .	Ming Chi Kuo
Mutta koska Silk Road ponnahti kaikesta huolimatta uudelleen pystyyn , lienee Utopian julistaminen kuolleeksi myös ennenaikaista .	NONE
Microsoft näyttää sovelluslukujen valossa houkuttelevan kehittäjiä , vaikka yhtiö on myös antanut heille kylmää kyytiä .	NONE
Firefoxin käyttöliittymä uusiksi — nyt ensitestiin	NONE
Android-laitteiden osuus oli 38 prosenttia .	NONE
Yksi Snowdenille esitetyistä kysymyksistä oli , millä ehdolla hän suostuisi palaamaan Yhdysvaltoihin .	Snowdenille
– Pahikset kirjautuivat etäältä tälle palvelimelle ja heillä oli ilmeisesti jatkuva pääsy sille , yksi lähde kertoi Krebsille .	Krebsille
Mutta jotkut voisivat olla sitä mieltä , että Marissa Mayerin pitäisi erota , koska hän on viime kädessä vastuussa siitä , ettei Yahoo edelleenkään osoita taloudellisen piristymisen merkkejä – puolitoista vuotta Mayerin nimityksen jälkeen .	Marissa Mayerin, Mayerin
Ohjelmistojohtaja Marc Dillonin mukaan lähtökohtana on tehdä Sailfishistä skaalautuva mobiilikäyttöjärjestelmä , jota voi ajaa erilaisissa ja erikokoisissa laitteissa .	Marc Dillonin
"Nieminen viittaa XP:n tietoturvapäivitysten päättymiseen 8. huhtikuuta ja hänen mielestään "" pakka tuntuu olevan Suomessa aika sekaisin tämän XP-haasteen myötä "" ."	Nieminen
Tällaisissa tapauksissa sähköpostia tarjoava yhtiö on velvollinen tekemään ilmoituksen .	NONE
– Käytän sitä joka päivä , rakastan sitä enkä voi elää ilman sitä , toimitusjohtaja Tim Cook sanoi Apple Watchista .	Tim Cook
Klipistä ei selviä , kertoiko haastattelija olevansa Jimmy Kimmelin asialla .	Jimmy Kimmelin
Nokian nostama kanne HTC:stä vastaan patenttirikkomuksista on hylätty saksalaisessa tuomioistuimessa .	NONE
Elisan turvallisuusjohtaja Jaakko Wallenius myönsi lehdelle , että yhtiöllä oli tietoturvaongelma , johon Kyberturvallisuuskeskus joutui puuttumaan viime vuoden alkupuolella .	Jaakko Wallenius
Dignanin mukaan Windows 9:n onnistuminen ei riipu pelkästään käyttöjärjestelmän esittelemistä uusista ominaisuuksista , vaan yhä enemmän riippuu sen hinnoittelusta .	Dignanin
Tarkoitus oli fuusioida yhtiö TeliaSoneran NetCom-operaattoriin .	NONE
Durov ei täsmentänyt , missä hän tällä hetkellä on , taikka miksi hän tarkalleen ottaen lähti Venäjältä .	Durov
Kingsley-Hughes on pitänyt kirjaa iPhone 5 -puhelimensa akun kulutuksesta eri käyttöjärjestelmäversioiden aikana .	Kingsley-Hughes
Satelliitti ammuttiin avaruuteen venäläisellä Sojuz-raketilla , jollaiset eivät ole tällä hetkellä kovassa huudossa Yhdysvalloissa .	NONE
Helpoiten ystävyyssuhde puretaan lukioaikaisiin ystäviin .	NONE
Rahasummalla rakennetaan uusi liiketoimintayksikkö , joka työllistää yli 2000 henkeä .	NONE
Merkintä kirvoitti sata kommenttia .	NONE
Cyanogenin alkuvaiheen sijoittajakunnassa on vaikuttava joukko teknologia-alan sijoittajia .	NONE
Tarjolla on uutisseinä , pikaviestitoiminnot sekä ryhmät , kuten tavallisessakin Facebookissa .	NONE
Sovannon mukaan näitä turhia portteja on auki varsinkin vanhemmissa modeemilaitteissa .	Sovannon
Siilasmaan mukaan Nokialla on nyt visio maailmasta , jossa tietoliikenne liittyy kaikkeen sekä strategia , jolla yhtiö pääsee käsiksi tähän bisnekseen .	Siilasmaan
6. Apple iPhone 4S	NONE
Sen lisäksi sama kopla on ilmeisesti iskenyt ainakin kahteen muuhun parkkifirmaan , jotka ovat OneStopParking ja Park 'N Fly .	NONE
Uusi versio maksaa 249 dollaria ( 204 euroa ) .	NONE
Tätä edelsi Durovin väite , että Venäjän turvallisuuspalvelu olisi vaatinut häntä luovuttamaan palvelun käyttäjätietoja .	Durovin
— Bank of America kaadettiin ilmeisesti ensimmäistä kertaa , Hyppönen muistelee .	Hyppönen
Wisniewski muistaa , miten Microsoft ryhdistäytyi tietoturvassa vuonna 2002 , kun se perusti Trustworthy Computing -ryhmän .	Wisniewski
Nettipoliisi Marko Forssin mukaan lapsen etu sanelee tilanteen .	Marko Forssin
Yhteisörahoituspalvelu Kickstarter on saanut uuden tähden .	NONE
Loogisinta on luottaa siihen , että ilmaisohjelmien mukana ei tule ylimääräistä roskaa .	NONE
Kannettavia tietokoneita on monenlaisia .	NONE
Google+:n kehitystä kahdeksan vuotta vetänyt Vic Gundotra ilmoitti jättävänsä paikkansa ja Techcrunch kutsui palvelua käveleväksi kuolleeksi .	Vic Gundotra
Kun hyökkääjä on saanut haltuunsa verkkopankin kertakäyttöisen salasanan , hän voi siirtyä itse pyörittämään verkkopankki-istuntoa haittaohjelmaan kuuluvan etähallintayhteyden kautta .	NONE
– Pc-markkina on hiljalleen vakautumassa sen jälkeen , kun asennuskanta laski käyttäjien erilaistaessa laitevalikoimaansa , Gartnerin analyytikko Mikako Kitagawa toteaa tiedotteessa .	Mikako Kitagawa
Windows Server 2003 lakkaa saamasta tietoturvakorjauksia kokonaan ensi heinäkuussa , mutta se on yhä käytössä monissa yrityksissä .	NONE
Yhtiö on lähettänyt ostajille sähköpostia , jossa rahat luvataan takaisin kahdessa viikossa .	NONE
Tesla on ryövännyt ainakin 150 työntekijää Applelta , mutta Apple ei yrityksistä huolimatta ole juurikaan onnistunut palkkaamaan ihmisiä sähköautovalmistajalta .	NONE
On myös mahdollista , että ISC esitti ulkoa syötettyä haitallista sisältöä kuten vaarallisia mainoksia .	NONE
Tämä on se syy , miksi kaikkien alan pelureiden pitää noudattaa kilpailusääntöjä , Almunia sanoo tiedotteessa .	Almunia
Viesti kehottaa vastaanottajaa lataamaan ohjelman , sillä hänelle on 11 kontaktipyyntöä .	NONE
Toteutusten eroavuuksien takia Azuren tallennustilan hinta on jopa edullisempi hajautetuissa ratkaisuissa , jolloin kahdennus on toteutettu esimerkiksi toiselle mantereelle .	NONE
– Osana teknologisen kehityksen seuraamista NYPD arvioi säännöllisesti erilaisten laitteiden ja ohjelmien soveltuvuutta poliisityöhön , Davis sanoi tiedotteessa .	Davis
Ruususen mukaan hänellä oli oikeus kirjoittaa omista kokemuksistaan .	Ruususen
Sekä Kairinen että F-Securen Hyppönen sijoittavat script kidit samaan luokkaan hakkeri-aktivistien eli haktivistien kanssa .	Kairinen, Hyppönen
Kun laite vastaanottaa sen , palvelu kaatuu .	NONE
Kepler-186f:n koostumuksesta ei ole tietoa , mutta todennäköisesti kyseessä on maapallon tavoin kiviplaneetta .	NONE
Willson olisi esimerkiksi ilmoittanut , ettei hän voi jostain syystä itse maksaa suoraan sohvan kuljettajalle .	Willson
Tässä tapauksessa motiivina oli häiriköinti , sanoo tutkimusjohtaja Mikko Hyppönen tietoturvayhtiö F-Securesta .	Mikko Hyppönen
Kuka vuosi julkisuuteen Ollilan suosikit Nokian johtajaksi ?	Ollilan
Häntä pidetään myös vahvana , karismaattisena johtajana ja hänen sanotaan pitävän siitä , että häntä verrataan Jobsiin .	Jobsiin
Asiakirjojen luomiseen ja muokkaamiseen vaaditaan Microsoft-tunnus .	NONE
Perron näkee useamman käyttöjärjestelmän tukemisen sekä kuluttajille tarjottavana vaihtoehtona että vakuutuksena markkinoiden muuttumista vastaan :	Perron
Hänen mukaansa vastaavia huijauksia on tehty myös muilla maksuvälineillä .	NONE
Android ja Windows Phone kasvavat älypuhelimissa	NONE
Viestintäviraston kyberturvallisuusosaston tietoturva-asiantuntija Ilari Karisen mukaan yksittäisten käyttäjien oikeuksia on saatettu rikkoa .	Ilari Karisen
Yhdysvaltalaisen AOL:n omistama mediatoistin Winamp näyttää jatkavan eloaan , vaikka vaikuttavan historian omaavan ohjelmiston piti olla jo matkansa päässä .	NONE
Microsoftin usein kysyttyihin kysymyksiin voi tutustua täällä .	NONE
Asiasta kirjoittaa muun muassa The Wall Street Journal , jonka mukaan Karpelèsin lakimiehet vetosivat toiseen kuulemiseen , joka odottaa pomoa Yhdysvalloissa .	Karpelèsin
Presidentti Barack Obama joutui hakemaan Piilaakson parhaiden pilvipalveluosaajien apua vielä viime metreillä .	Barack Obama
– Massiivinen ja uskomaton tavoite vuodelle 2015 on , että käyttäjä yllättyy , jos hän näkee sen pyörivän pyörän , Varela totesi Fast Companylle .	Varela
Etu- ja takakameralla varustetulla tabletilla on painoa 318 grammaa , minkä lisäksi siitä löytyy 5300 milliampeeritunnin akku .	NONE
Erratan Grahamin kirjoitus muistuttaa siitä tosiasiasta , että verkkorikolliset käyttävät kaikki maailmaa kiinnostavat tapahtumat hyväkseen luomalla erilaisia konnankoukkuja houkutellakseen varomattomia netin käyttäjiä luoksensa .	Grahamin
Glassin myynnin lopettamisesta kirjoittaneen BBC:n teknologiakirjeenvaihtaja Rory Cellan-Jones summasi oman virtuaalilasikokemuksensa näin :	Rory Cellan-Jones
Viime syksynä IBM lähti mukaan työpaikan sähköpostikisaan ja myös Dropbox tarjoaa omia email-palveluita yrityksille .	NONE
– Ottaen huomioon hänen paljastamansa informaation valtavan arvon ja hänen esiintuomansa väärinkäytökset , Snowden ansaitsee parempaa kuin elämän pysyvässä maanpaossa ja pelossa , lehti toteaa pääkirjoituksessaan .	Snowden
Ominaisuus tuli juuri käyttöön Yhdysvalloissa .	NONE
Ei kuitenkaan aina , sillä yhtiö on huomauttanut hyödyntävänsä alan normaaleja keinoja vpn-yhteyksien torjumiseksi .	NONE
Tietoturvatutkija Brian Krebs sai tietää uudesta luottokorttimurrosta Yhdysvalloissa .	Brian Krebs
Microsoftin omistaman pelitalon Microsoft Studiosin pomo Phil Spencer avautui Xbox Onen kehityskaaresta Official Xbox Magazinelle .	Phil Spencer
Samsung : Emme ole ostamassa Blackberryä	NONE
Conway oli erityisen näkyvässä asemassa GSMA:n Barcelonan Mobile World Congressin järjestäjänä .	Conway
Lehti perustaa uutisensa Edward Snowdenin vuotamiin asiakirjoihin NSA:n toiminnasta .	Edward Snowdenin
Hän kuvasi protolaitteistoa raskaaksi kaulaan ripustettavaksi mokkulaksi , jossa oli ainakin akku ja suoritin , ja laseiksi , joissa linssien lisäksi oli miniatyyriprojektorit , liiketunnistimet ja kaiuttimet .	NONE
"Pilvilinnan tuotelupauksen mukaan "" kotimainen huippuosaaminen varmistaa , että tiedostosi pysyvät visusti tallessa ja ulkopuolisen urkinnan ulottumattomissa "" ."	NONE
Mutta on mahdollista , että henkilöstö lomilta palattuaan huomaa vielä jotakin puuttuvan .	NONE
– Tulemme vastustamaan [ netin neutraaliteettiperiaatetta loukkaavaa kehitystä ] voimakkaasti ja kehotamme myös asiakkaitamme tekemään samoin .	NONE
Applen toinen perustaja Steve Wozniak , joka ei pelkää arvostella Applea ja joka usein kehuu myös muiden tuotteita , kehui kiinalaisen älypuhelinvalmistajan Xiaomin laiteita .	Steve Wozniak
"Nimimerkillä "" Ethical Spectrum "" esittäytyvä tietomurtaja julkaisi tiistaina lisää tietoja tunkeutumisestaan suomalaiseen pelitalo Supercelliin ."	""" Ethical Spectrum """
Tähän on ainakin tavallaan syy , sillä laki ei vaadi tietojen salaamista sairausvakuutusyhtiöiltä , ja tietojen säilyttäminen selväkielisinä on lisäksi yleinen käytäntö alalla .	NONE
"Ivesin mukaan on selvää , että Microsoft haluaa osansa maailman suosituimmasta "" mini-pc:stä "" , minkä lisäksi projekti edesauttaa Microsoftin maailmanvalloitusta esineiden internetissä ."	Ivesin
Tulihan se sieltä : Snapchat pyysi anteeksi	NONE
Elisan turvallisuusjohtajan Jaakko Walleniuksen mukaan operaattori on vielä julkisuudessa olleiden tietojen varassa .	Jaakko Walleniuksen
Aukko koskettaa lukuisia eri laitemalleja .	NONE
Internetin käyttö paisuu Kiinassa huolimatta siihen kohdistuvista , ajoittain ankarista rajoituksista .	NONE
Oculus vastaa syytöksiin : Ei riviäkään varastettua koodia	NONE
Tietoturvayhtiö F-Securen tutkimusjohtajan Mikko Hyppösen mukaan pankin korttien ei olisi pitänyt häiriytyä verkkopankin palvelunestohyökkäyksestä .	Mikko Hyppösen
""" Mitään ei ole vielä päätetty "" , Ater kirjoittaa ."	Ater
Netflix suostuu maksamaan operaattorille ylimääräistä yhteyksien nopeuttamisesta .	NONE
"The Washington Post -sanomalehden haastattelussa "" Ryan Cleary "" -nimeä käyttänyt Lizard Squadin jäsen väittää , että Lizard Squad oli saanut tietoonsa "" parin "" Sonyn työntekijän käyttäjätunnukset ja salasanat , jotka se välitti toiselle hakkeriryhmälle ."	Ryan Cleary
Julkkiskokki Jamie Oliver tarjoilee hyviä reseptejä ruokapöytään , mutta tällä kertaa valitettavasti myös haitakkeita tietokoneille .	Jamie Oliver
Sunnebo sanoo Techcrunchin artikkelissa , että halpoihin älypuhelimiin on tulossa kilpailua myös kiinalaisvalmistajilta .	Sunnebo
Aikomuksena on ottaa Virve käyttöön siihen asti , kunnes päätös uudesta järjestelmästä on EU-tasolla tehty .	NONE
Betz vetoaa ANS-palvelun vähenevään käyttöön .	Betz
Ilmeisesti ominaisuudesta voisi olla hyötyä vaikka verkkosivujen tai muistilistojen kopioimisessa vähävirtaiselle takanäytölle pidempään käyttöön .	NONE
Facebook Paperista saa otteen Suomessakin , vaikka julkaisu rajoitettiin koskemaan toistaiseksi vain Yhdysvaltoja .	NONE
NSN:n nimi poistuu käytöstä lyhyen siirtymävaiheen jälkeen .	NONE
Uutistoimisto Reutersin mukaan Snowden mainitsee pitkän haastattelun pohjalta tehdyssä tekstissä saksalaisen teollisuusjätti Siemensin yhdeksi NSA:n vakoilukohteista .	Snowden
Väliaikainen toimitusjohtaja Chris Beard on toiminut Mozilla-organisaatiossa jo ennen Firefox 1.0:n julkaisua , mutta viimeksi hän on ollut pääomasijoittaja Greylock Partnersin johtaja .	Chris Beard
Aikaisemmin tätä palvelua ovat päässeet käyttämään vain ranskalaisoperaattorien asiakkaat .	NONE
Kyse on haavoittuvuudesta , joka mahdollistaa Linux-pohjaisen tietokoneen täyden haltuunoton ilman tunnuksia tai salasanoja .	NONE
Yliruusi itse ei osaa arvioida päätöksen järkevyyttä .	Yliruusi
Kanne kohdistuu yrityksiin , jotka olivat liittovaltion oikeusministeriön vuoden 2009 kilpailunrajoitustutkinnan kohteina .	NONE
Puolustus katsoo Ulbrichtin joutuneen lavastetuksi , ja tuomiosta valitetaan .	Ulbrichtin
Microsoftin uudeksi toimitusjohtajaksi on nimitetty yhtiön pilvipalveluista vastaava johtaja Satya Nadella .	Satya Nadella
TechCrunchin mukaan tilanne ei ole kuitenkaan niin yksiselitteinen .	NONE
Opera on jäänyt Internet Explorerin , Chromen ja Firefoxin jalkoihin , mutta Jon von Tetzchnerillä on pitkä kokemus alalta ja myös ilmeisesti jossain määrin yltiöpäinen mielenlaatu .	Jon von Tetzchnerillä
Paanasen viestissä henkilöstöä kehotetaan kohteliaasti kääntämään lehdistön mahdolliset kyselyt vuodoista yhtiön tiedottajalle Mariet Louhennolle .	Paanasen, Mariet Louhennolle
Elon Musk kehuu tiimiään jo nyt mahtavista edistysaskelista .	Elon Musk
Microsoftin omistama Skype vahvistaa , että sen omaan blogiin ja sen Twitter- ja Facebook-sivuille on tunkeuduttu .	NONE
Nipe on vakuuttanut keräämiensä tietojen olevan salakirjoitettuja ja hän on sanonut tuhoavansa ne analysoinnin jälkeen .	Nipe
Värit ovat kirkkaat , katselukulmat hyvät , eikä näyttö myöskään heijastele liikaa .	NONE
Fordin markkinointijohtaja Jim Farley kertoi viime viikon kuluttajaelektroniikan messuilla Las Vegasissa Business Insider -julkaisulle , että autovalmistajalla on melko hyvä käsitys ihmisten ajotavoista , sillä se saa tiedot ajoneuvojen navigointijärjestelmistä .	Jim Farley
Toinen ilonaihe TabPROssa on näyttö .	NONE
Kantajana on myös Monsterin pääjohtaja Noel Lee , joka luopui Beatsin osakkeistaan lopullisesti syyskuussa 2013 .	Noel Lee
Mozillan uusi pääjohtaja Brendan Eich tunnetaan maailmalla nyt lähes pelkästään siitä , että hän tuki rahallisesti homoavioliittojen kieltämistä Kaliforniassa vuonna 2008 – vaikka hän on myös muun muassa kehittänyt erittäin käytetyn JavaScript-kielen .	Brendan Eich
Cordin mukaan projekti keskeytettiin 45 minuuttia ennen tuotannon aloittamista .	Cordin
Koska uusien muusikoiden vähenemisen tuottama lasku tuotannossa on pienempi kuin vanhojen esittäjien tuotannon kasvu , Lunney tulkitsee , että musiikkipiratismi edistää julkaistun musiikin kokonaismäärää ja on siksi sallittavaa Yhdysvaltojen nykyisen kopiosuojalainsäädännön tavoitteiden puitteissa .	Lunney
Lisäksi lokakuussa Marriottin Gaylord Opryland Hotel & Convention Center tuomittiin 600\_000 dollarin sakkoihin , koska se oli käyttänyt radiohäirintää kävijöiden omien internet-yhteyksien estämiseksi .	NONE
Twitter palautui , Turkin pääministeri pysyy happamana	NONE
Mutta kyse ei ole vitsistä , ja yrityksestä tulee varmasti kova .	NONE
Marriott International ja American Hospitality & Lodging Association ovat jättäneet Marriott-hotelliketju hakee Yhdysvaltain viestintäkomissio FCC:lle hakemuksen hallinnoida vapaasti omia viestintäverkkojaan , vaikka se häiritsisi hotellivieraiden omien laitteiden käyttöä .	NONE
Ja totta kai meitä talona kiinnostavat myös osaavat tekijät , joten jos koodista löytyy huomauttamista , niin taatusti tahtoessaan pääsee työhaastatteluun , sähköisen liiketoiminnan johtaja Timo Honko Solitasta vinkkaa .	Timo Honko
"Nimimerkki I WP kysyi Elopilta , tuliko Nokian kriisin kaikille näkyväksi tehnyt "" palava öljynporauslautta "" -muistio liian myöhään ."	I WP, Elopilta
DeepFacea kehittäneen tutkimusryhmän jäsen Yaniv Taigman kertoo uuden tekniikan parantavan kasvojentunnistuksen tarkkuutta jopa neljänneksellä aiempiin menetelmiin nähden .	Yaniv Taigman
Lumian 2520 -tabletin mukana Microsoft hautasi siis myös flopiksi jääneen Windows RT:n .	NONE
Sittemmin Ford ja Farley ovat yrittäneet pyyhkiä pois lausunnosta nousseita seurantamielikuvia .	Farley
Aftonbladetin tapauksesta kertoi tuoreeltaan Kaspersky Labin David Jacoby .	David Jacoby
Vastaavasti Android-käyttöjärjestelmä toimii Googlen palvelujen ja mainosten jakelukanavana .	NONE
ZDNetin Larry Dignan on samoilla linjoilla .	Larry Dignan
Esimerkiksi Leawoodissa Google ei voi ripustaa omaa kaapeliaan paikallisiin pylväisiin .	NONE
Esimerkiksi valtava Flashia käyttänyt videopalvelu Youtube alkoi äskettäin käyttää oletustoistimena html5-tekniikkaa .	NONE
– Guardians of Peace lähetti sähköposteja uhkaillen Sonyn työntekijöitä ja julkaisi verkossa lausuntoja , joissa he selittivät tekemisiään .	NONE
Poliisin ammattiyhdistys ennätti jo vastustamaan virtuaalilaseja .	NONE
Vaikka edullisempien älypuhelinten markkina yhä kasvaa , tuotot eivät vedä vertoja kalliimmista malleista saataville , joten kasvu vaikuttaa rajalliselta , NH Investment & Securitiesin analyytikko Lee Sun Tae kommentoi uutistoimisto Bloombergille .	Lee Sun Tae
Windows Phone -käyttöjärjestelmä tarjoaa iOS-laitteita joustavamman tavan muokata käyttöliittymää , Jon Tinter Microsoftin liiketoiminnan kehitysyksiköstä sanoo .	Jon Tinter
Myös kädessä laite tuntuu samankaltaiselta kuin pykälää pienemmät .	NONE
Ensin ei mitään kuulunut , ja tiedemiesten hermot alkoivat kiristyä .	NONE
Jos ketju todella havaitsi murron jo joulukuun puolivälissä , on outoa , ettei sen kuluttajille suunnatuilla tai yritystä itseään kuvailevilla verkkosivuilla ole asiasta mitään tietoa .	NONE
Mutta pidätyksistä ei ole tietoa .	NONE
China Mobilen lippulaivamyymälässä Pekingissä myynnin aloittamista juhlistamassa olivat Applen pääjohtaja Tim Cook ja operaattorin hallituksen puheenjohtaja Xi Guohua , jotka luovuttivat allekirjoituksillaan varustettuja puhelimia asiakkaille .	Tim Cook, Xi Guohua
Susan Wojcickin sisko Anne Wojcicki on naimisissa Sergei Brinin kanssa , mutta he elävät tällä hetkellä erillään .	Susan Wojcickin, Anne Wojcicki, Sergei Brinin
Osakkeiden siirto tuli ilmi amerikkalaiselle regulaattorille toimitetuista asiakirjoista , uutistoimisto Reuters raportoi .	NONE
Risto Siilasmaan mukaan Suri valittiin , koska hän on intohimoinen johtaja , joka osaa luoda selvyyttä liiketoimintaan .	Risto Siilasmaan, Suri
Amazonin uskotaan julkistavan puhelimen kesäkuun loppuun mennessä .	NONE
Sprintin tuotteita myyvät niissä Sprintin palkkalistoilla olevat työntekijät .	NONE
– Minulla on jo idea seuraavasta haasteestani , mutta olen avoin muille ideoille ennen kuin uusi vuosi virallisesti alkaa , Zuckerberg kirjoitti Facebook-viestissään .	Zuckerberg
Merkittävä sanomalehti The New York Times otti harvinaisen selvästi kantaa tietovuotaja Edward Snowdenin puolesta seitsemän kuukautta sen jälkeen , kun hän alkoi paljastaa maailmalle tiedusteluvirasto NSA:n laittomuuksia .	Edward Snowdenin
"Eri lähteiden mukaan kamera saattaa esittää "" camera failure "" -virheilmoituksen , minkä jälkeen kameraa ei voi enää käyttää ollenkaan ."	NONE
Hinta on inhimillinen ja tietokoneista tuttu nimi ovat houkutteleva yhdistelmä .	NONE
Valmistajan Blue Link -alusta mahdollistaa mainostekstin mukaan esimerkiksi auton etäkäynnistyksen ja ovien avaamisen ja lukitsemisen Google Glassin ja muiden vastaavien laitteiden kautta .	NONE
Tikkasen kuvaama menetelmä tunnetaan nimellä DNS hijack eli DNS-kaappaus .	Tikkasen
Värit sekoitetaan painoteollisuudessakin käytettävistä magentasta , syaanista ja keltaisesta .	NONE
Vääriä hälytyksiä antoi vain F-Securen työkalu Web Traffic Scanning , joka tutkii verkkosivuilta ladattua sisältöä .	NONE
Migicovskyn mukaan Pebblen ohjelmistoalusta on tarkoitus uudistaa tänä vuonna täysin erilleen siitä , mitä älykelloissa on tähän asti nähty .	Migicovskyn
Odotimme yllättyvämme ; emme odottaneet olevamme näin ymmällään , Dawn-tehtävän tutkija Chris Russell sanailee tiedotteessa .	Chris Russell
– Kyseessä ei ole välttämättä palvelun haavoittuvuus , vaan salasanat on saatettu onkia esimerkiksi Supercellin työntekijältä , Kauhanen sanoo .	Kauhanen
LG ja Samsung ovat ankaria kilpailijoita teknologian eri saroilla .	NONE
Googlen mukaan uuden toimintatavan taustalla on halu filtteröidä entistä tarkemmin roskapostia , tunnistaa haittaohjelmia sekä tarjota palveluidensa käyttäjille entistä kohdistetumpia mainoksia .	NONE
Mutta Catlin ei ole vaikuttunut luettuaan Eichin haastattelun .	Catlin, Eichin
Mozilla kertoi Windows 8:n selainprojektistaan helmikuussa 2012 ja korosti silloin , että työ edellyttää paljon uutta koodia ja , että kyseessä on siksi hyvin laaja projekti .	NONE
Asiasta uutisoi muun muassa The New York Times , jonka mukaan valamiehistö pohti Ulbrichtin kohtaloa vain kolme ja puoli tuntia Manhattanilla New Yorkissa .	Ulbrichtin
– EU ja Sveitsi ovat ottaneet huomattavia edistysaskelia kuluneen vuosikymmenen aikana ja saaneet Yhdysvallat kiinni kvanttilaskennan teknologiassa , Lloyd sanoi Washington Postin mukaan .	Lloyd
Pewin ( @pewresearch ) mukaan 57 prosenttia vastaajista kokee tämän erittäin vastenmieliseksi .	Pewin
Risherin allekirjoittaman lausunnon mukaan yrityksen työntekijät liittyvät Googlella maailman parhaiden roskapostin torjujien joukkoon .	Risherin
Niiden ei pitäisi olla auki julkiseen verkkoon , sanoo tietoturva-asiantuntija Ilkka Sovanto Viestintäviraston Kyberturvallisuuskeskuksesta .	Ilkka Sovanto
FCC menetti oikeutensa määrä internetin puolueettomuudesta Verizonin nostamassa oikeusjutussa .	NONE
